"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 14:12:13 UTC 2024","Tue Jul 09 14:12:13 UTC 2024","110","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Connect Employee1 vs Clients",""
"passed","Tue Jul 09 14:09:50 UTC 2024","Tue Jul 09 14:09:50 UTC 2024","494","/sessions","","","","","testSessionsGroupId",""
"passed","Tue Jul 09 14:12:13 UTC 2024","Tue Jul 09 14:12:13 UTC 2024","244","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Create Client5",""
"passed","Tue Jul 09 14:15:08 UTC 2024","Tue Jul 09 14:15:09 UTC 2024","204","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Add Availability to Client3",""
"passed","Tue Jul 09 14:17:14 UTC 2024","Tue Jul 09 14:17:14 UTC 2024","200","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Create company Office Location 1",""
"failed","Tue Jul 09 14:15:01 UTC 2024","Tue Jul 09 14:15:01 UTC 2024","443","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","test C805073 Publish Draft",""
"passed","Tue Jul 09 14:09:05 UTC 2024","Tue Jul 09 14:09:06 UTC 2024","370","/SchedulingOptimizationRegression","/C603986 Verify edit components, overlapping appointments, drafts with different timzones","","","","pre-request Add Availability to Employee1",""
"passed","Tue Jul 09 14:11:44 UTC 2024","Tue Jul 09 14:11:45 UTC 2024","1047","/bundles","/old version of endpoint","","","","testBundlesLoadassessmentreport",""
"passed","Tue Jul 09 14:09:57 UTC 2024","Tue Jul 09 14:09:58 UTC 2024","1200","/learn","/goals","","","","testGetOptionsGoalgeneratorByClientIdResponse",""
"passed","Tue Jul 09 14:13:06 UTC 2024","Tue Jul 09 14:13:06 UTC 2024","194","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Connect Employee1 vs Client3",""
"passed","Tue Jul 09 14:13:42 UTC 2024","Tue Jul 09 14:13:43 UTC 2024","102","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Connect Employee2 vs Clients",""
"passed","Tue Jul 09 14:12:03 UTC 2024","Tue Jul 09 14:12:08 UTC 2024","5131","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","test C735596 POST ES - Verify that optimization will not adjust sessions for employee if they are longer than 5 hours",""
"passed","Tue Jul 09 14:08:59 UTC 2024","Tue Jul 09 14:09:01 UTC 2024","1938","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 14:15:11 UTC 2024","Tue Jul 09 14:15:11 UTC 2024","356","/SchedulingOptimizationRegression","/Incorporate Weekly and Daily Limits","","","","test C930865 Open Draft Appointments",""
"passed","Tue Jul 09 14:09:40 UTC 2024","Tue Jul 09 14:09:42 UTC 2024","1455","/recon","/transactions","batches","","","testPostResourseToTransactionById",""
"passed","Tue Jul 09 14:10:50 UTC 2024","Tue Jul 09 14:10:50 UTC 2024","408","/bundles","/old version of endpoint","","","","testBundlesLookupaccess",""
"passed","Tue Jul 09 14:09:41 UTC 2024","Tue Jul 09 14:09:42 UTC 2024","984","/notes","/note-templates","","","","testPUT/note-templates/{id}",""
"passed","Tue Jul 09 14:09:24 UTC 2024","Tue Jul 09 14:09:24 UTC 2024","197","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Create Client1",""
"passed","Tue Jul 09 14:11:51 UTC 2024","Tue Jul 09 14:11:52 UTC 2024","507","/billing","old version of endpoint","","","","testBillingmanagerLoadpaymentstotals",""
"passed","Tue Jul 09 14:11:04 UTC 2024","Tue Jul 09 14:11:04 UTC 2024","189","/bundles","/old version of endpoint","","","","testBundlesSetGroupsessionStop",""
"passed","Tue Jul 09 14:14:30 UTC 2024","Tue Jul 09 14:14:30 UTC 2024","489","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Create Appointment2 Client1",""
"passed","Tue Jul 09 14:11:33 UTC 2024","Tue Jul 09 14:11:34 UTC 2024","355","/scheduling","Availability","","","","testDeleteScheduleClientAvailabilityClientIdDetailsEntryId400ClientId",""
"passed","Tue Jul 09 14:10:36 UTC 2024","Tue Jul 09 14:10:37 UTC 2024","556","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Add Availability to Client3",""
"passed","Tue Jul 09 14:12:10 UTC 2024","Tue Jul 09 14:12:11 UTC 2024","278","/billing","old version of endpoint","","","","testBillingmanagerDeletenotestemplaterelation","Path:

BILLING & TIMESHEETS > Draft Timesheets > open Existing draft timesheet > set another Service Code"
"passed","Tue Jul 09 14:09:58 UTC 2024","Tue Jul 09 14:10:00 UTC 2024","1700","/payroll","/benefits","","","","testGetPayrollBenefitsResponse",""
"passed","Tue Jul 09 14:10:10 UTC 2024","Tue Jul 09 14:10:10 UTC 2024","871","/contact","/labels","","","","testCanNotDeleteLabelWhichHasChildrenContacts Copy",""
"passed","Tue Jul 09 14:12:03 UTC 2024","Tue Jul 09 14:12:04 UTC 2024","328","/billing","old version of endpoint","","","","testBillingmanagerSaveservicecodeslabelslist",""
"passed","Tue Jul 09 14:11:06 UTC 2024","Tue Jul 09 14:11:06 UTC 2024","162","/SchedulingOptimizationRegression","/C000012 Verify that appointments are scheduled for clients that are connected to providers and have a service code that uses the default rate associated with their authorization","","","","pre-request Add Primary Location to Employee1",""
"passed","Tue Jul 09 14:10:54 UTC 2024","Tue Jul 09 14:10:54 UTC 2024","306","/bundles","/old version of endpoint","","","","testBundlesSetitemgoal",""
"passed","Tue Jul 09 14:15:10 UTC 2024","Tue Jul 09 14:15:10 UTC 2024","294","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Add Primary Location to Employee6",""
"passed","Tue Jul 09 14:14:45 UTC 2024","Tue Jul 09 14:14:45 UTC 2024","212","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Deactivate Client4",""
"passed","Tue Jul 09 14:14:56 UTC 2024","Tue Jul 09 14:14:57 UTC 2024","486","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Update Appointment2",""
"passed","Tue Jul 09 14:12:03 UTC 2024","Tue Jul 09 14:12:04 UTC 2024","582","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Connect Employee1 vs Clients",""
"failed","Tue Jul 09 14:10:30 UTC 2024","Tue Jul 09 14:10:31 UTC 2024","452","/learn","/data_collection","","","","testGetSessionDrafts",""
"passed","Tue Jul 09 14:10:43 UTC 2024","Tue Jul 09 14:10:43 UTC 2024","347","/billing","/MembersApi","/Timesheets","","","pre-request Get Label Id",""
"passed","Tue Jul 09 14:09:04 UTC 2024","Tue Jul 09 14:09:04 UTC 2024","252","/SchedulingOptimizationRegression","/C000002 Add Place of Service Code to Client Availability on Members","","","","pre-request Create Client1",""
"passed","Tue Jul 09 14:17:15 UTC 2024","Tue Jul 09 14:17:15 UTC 2024","107","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Add Primary Location to Employee2",""
"passed","Tue Jul 09 14:10:30 UTC 2024","Tue Jul 09 14:10:31 UTC 2024","769","/payroll","/pto","/policies","","","testPostPayrollPtoPolicies",""
"passed","Tue Jul 09 14:08:43 UTC 2024","Tue Jul 09 14:08:44 UTC 2024","685","/SchedulingOptimizationRegression","/C609045 Draft edit event Drawer works with locations without coordinates","","","","pre-request Create Employee1",""
"passed","Tue Jul 09 14:11:53 UTC 2024","Tue Jul 09 14:11:53 UTC 2024","312","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.loadHealthMenstruationList","Path:

Client Profile > Health Record > Menstruation"
"passed","Tue Jul 09 14:10:47 UTC 2024","Tue Jul 09 14:10:47 UTC 2024","498","Auth","","","","","auth",""
"passed","Tue Jul 09 14:12:08 UTC 2024","Tue Jul 09 14:12:09 UTC 2024","427","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Create Employee4",""
"passed","Tue Jul 09 14:11:14 UTC 2024","Tue Jul 09 14:11:14 UTC 2024","565","/contact","/MembersApi","/Client User > /Payors","","","test resources.lookupAssociationsForContact","Path:

Client Profile > Payors > Open details of existing Insurance > Search File in File Link field of Overview tab"
"passed","Tue Jul 09 14:15:49 UTC 2024","Tue Jul 09 14:15:51 UTC 2024","1986","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","test C951297 POST Clinic Scheduling Optimization",""
"passed","Tue Jul 09 14:10:41 UTC 2024","Tue Jul 09 14:10:41 UTC 2024","435","/contact","/MembersApi","/Provider User > /Notes&Forms","","","pre-request Get note Template",""
"passed","Tue Jul 09 14:08:48 UTC 2024","Tue Jul 09 14:08:59 UTC 2024","10173","Auth","","","","","auth",""
"passed","Tue Jul 09 14:09:40 UTC 2024","Tue Jul 09 14:09:40 UTC 2024","450","/notes","/note-templates","","","","testGetNoteTemplatesById",""
"passed","Tue Jul 09 14:09:03 UTC 2024","Tue Jul 09 14:09:03 UTC 2024","164","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Add Availability to Client7",""
"passed","Tue Jul 09 14:14:02 UTC 2024","Tue Jul 09 14:14:02 UTC 2024","295","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Create Client3",""
"passed","Tue Jul 09 14:09:25 UTC 2024","Tue Jul 09 14:09:27 UTC 2024","1580","/contact","/activity","","","","testPostContactInsuranceAdjustment",""
"passed","Tue Jul 09 14:11:27 UTC 2024","Tue Jul 09 14:11:28 UTC 2024","822","/learn","/session","/item","","","testPutBundleItemToLearnSessionsById",""
"passed","Tue Jul 09 14:11:43 UTC 2024","Tue Jul 09 14:11:46 UTC 2024","2796","/SchedulingOptimizationRegression","/C754278 Draft Filter by Status","","","","test Draft Filter by NoChanges",""
"passed","Tue Jul 09 14:09:51 UTC 2024","Tue Jul 09 14:09:52 UTC 2024","313","/notes","","","","","testGetNoteSectionByIdNoteResponse",""
"passed","Tue Jul 09 14:08:44 UTC 2024","Tue Jul 09 14:08:45 UTC 2024","948","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Create Employee2",""
"passed","Tue Jul 09 14:10:32 UTC 2024","Tue Jul 09 14:10:33 UTC 2024","873","/tasks","","","","","pre-requestTasks",""
"passed","Tue Jul 09 14:15:10 UTC 2024","Tue Jul 09 14:15:10 UTC 2024","160","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Add Primary Location to Employee4",""
"passed","Tue Jul 09 14:11:41 UTC 2024","Tue Jul 09 14:11:42 UTC 2024","466","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.loadHealthFoodAndDrinkDetails","Path:

Client Profile > Health Record > Food & Drink > Open Existing"
"passed","Tue Jul 09 14:09:31 UTC 2024","Tue Jul 09 14:09:32 UTC 2024","970","/notes","/templates","","","","testGetNotesTemplateSectionResponseById",""
"passed","Tue Jul 09 14:09:40 UTC 2024","Tue Jul 09 14:09:42 UTC 2024","1446","/geo","","","","","testGeoReversegeocodeEnterprise400","Release: 7.10  
Ticket: CRCH-6687  
Description: Updated request to include new property ""providerStatusCode"""
"passed","Tue Jul 09 14:12:12 UTC 2024","Tue Jul 09 14:12:12 UTC 2024","143","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Add Primary Location to Client3",""
"passed","Tue Jul 09 14:16:25 UTC 2024","Tue Jul 09 14:16:25 UTC 2024","139","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add Availability to Client4",""
"passed","Tue Jul 09 14:12:10 UTC 2024","Tue Jul 09 14:12:10 UTC 2024","280","/billing","old version of endpoint","","","","testBillingmanagerSavenotestemplaterelation","Path:

BILLING & TIMESHEETS > Draft Timesheets > open Existing draft timesheet > set another Service Code"
"passed","Tue Jul 09 14:10:39 UTC 2024","Tue Jul 09 14:10:39 UTC 2024","557","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Create Client2 Insurance Payor",""
"failed","Tue Jul 09 14:16:00 UTC 2024","Tue Jul 09 14:16:00 UTC 2024","167","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test Get Preferred Providersfor Client 2","[https://centralreach.atlassian.net/browse/CRCH-18160<br>](https://centralreach.atlassian.net/browse/CRCH-18160)  
The endpoint retrieves the refreshed historical preferred providers for a specific client.

#### Request

No request body is required for this endpoint.

- `optimizationC951299NewClient2Id` (path parameter) : The ID of the client for which the preferred providers are being retrieved.
    

#### Response

The response for this request is a JSON object with the following schema:

``` json
{
  ""type"": ""object"",
  ""properties"": {
    ""preferredProviders"": {
      ""type"": ""array"",
      ""items"": {}
    },
    ""result"": {
      ""type"": ""string""
    },
    ""failed"": {
      ""type"": ""boolean""
    },
    ""cachedTime"": {
      ""type"": ""integer""
    }
  }
}

 ```

- `preferredProviders` (array) : An array of preferred providers.
    
- `result` (string) : The result of the operation.
    
- `failed` (boolean) : Indicates if the operation failed.
    
- `cachedTime` (integer) : The time at which the response was cached."
"passed","Tue Jul 09 14:16:01 UTC 2024","Tue Jul 09 14:16:01 UTC 2024","155","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test Get Multiple Clients Preferred Providers BadRequest","## [https://centralreach.atlassian.net/browse/CRCH-18299](https://centralreach.atlassian.net/browse/CRCH-18299)  
Request Description

This endpoint retrieves the preferred providers for the specified client IDs.

### Request Body

This request does not require a request body.

### Request Parameters

- `clientIds` (query parameter) - A comma-separated list of client IDs for which preferred providers are to be retrieved.
    

## Response

The response will be in JSON format and will have the following schema:

``` json
{
    ""type"": ""object"",
    ""properties"": {
        ""results"": {
            ""type"": ""array"",
            ""items"": {
                ""type"": ""object"",
                ""properties"": {
                    ""clientId"": {
                        ""type"": ""integer""
                    },
                    ""providerIds"": {
                        ""type"": ""array"",
                        ""items"": {
                            ""type"": ""integer""
                        }
                    },
                    ""isManualSettings"": {
                        ""type"": ""boolean""
                    },
                    ""lastModifiedDateTime"": {
                        ""type"": ""string""
                    }
                }
            }
        },
        ""result"": {
            ""type"": ""string""
        },
        ""failed"": {
            ""type"": ""boolean""
        },
        ""cachedTime"": {
            ""type"": ""integer""
        }
    }
}

 ```"
"passed","Tue Jul 09 14:08:45 UTC 2024","Tue Jul 09 14:08:49 UTC 2024","4073","/SchedulingOptimizationRegression","/C611119 Track no availabilities failure on the History job record","","","","pre-request Connect Employee1 vs Client1 NEW",""
"passed","Tue Jul 09 14:11:36 UTC 2024","Tue Jul 09 14:11:43 UTC 2024","6527","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 POSTSchedulingOptimizationOptimize NewSchedule/Balanced/ClientAcceptedHours",""
"passed","Tue Jul 09 14:12:27 UTC 2024","Tue Jul 09 14:12:27 UTC 2024","364","/learn","/criteriatemplate","","","","testDeleteCopyedLearnCriteriaTemplates",""
"passed","Tue Jul 09 14:10:11 UTC 2024","Tue Jul 09 14:10:12 UTC 2024","982","/scheduling","Sync Appointment Type","","","","Create Employee",""
"passed","Tue Jul 09 14:09:55 UTC 2024","Tue Jul 09 14:09:57 UTC 2024","1311","/scheduling","/old version of endpoint","","","","testSchedulingLookupclients",""
"passed","Tue Jul 09 14:10:31 UTC 2024","Tue Jul 09 14:10:32 UTC 2024","791","/tasks","","","","","authOldAPI",""
"passed","Tue Jul 09 14:10:35 UTC 2024","Tue Jul 09 14:10:35 UTC 2024","520","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request DeleteAvailabilityClient3",""
"passed","Tue Jul 09 14:09:20 UTC 2024","Tue Jul 09 14:09:21 UTC 2024","1132","Auth","","","","","testGetToken",""
"failed","Tue Jul 09 14:12:06 UTC 2024","Tue Jul 09 14:12:06 UTC 2024","292","/learn","/test","","","","testPostActionCompleteForTest",""
"passed","Tue Jul 09 14:11:09 UTC 2024","Tue Jul 09 14:11:09 UTC 2024","392","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Update Draft 10","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 09 14:14:07 UTC 2024","Tue Jul 09 14:14:08 UTC 2024","160","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Availability to Client3",""
"passed","Tue Jul 09 14:12:00 UTC 2024","Tue Jul 09 14:12:01 UTC 2024","744","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","test C735592 Open Status Drafts",""
"passed","Tue Jul 09 14:10:40 UTC 2024","Tue Jul 09 14:10:41 UTC 2024","619","/billing","/MembersApi","/Timesheets","","","test billingmanager.timesheetsavelabel","Path:

BILLING & TIMESHEETS > Timesheets > click bearing icon of Organization Labels > choose Add new label > fill required fields and click Create label button"
"passed","Tue Jul 09 14:10:51 UTC 2024","Tue Jul 09 14:10:52 UTC 2024","633","/SchedulingOptimizationRegression","/C000008 Verify that service code is valid for optimization when it has a fee schedule with an insurance different from the associated client","","","","pre-request Add Client1 payor to Authorization1",""
"passed","Tue Jul 09 14:09:35 UTC 2024","Tue Jul 09 14:09:37 UTC 2024","1317","/tasks","old version of endpoint","","","","testTasksUpdatetask",""
"passed","Tue Jul 09 14:09:42 UTC 2024","Tue Jul 09 14:09:43 UTC 2024","1372","/billing","/servicecodes","/labels","","","testGetBillingServicecodesLabelsResponse",""
"passed","Tue Jul 09 14:10:20 UTC 2024","Tue Jul 09 14:10:21 UTC 2024","193","/billing","/servicecodes","","","","testGetBillingServiceCodesId",""
"passed","Tue Jul 09 14:10:21 UTC 2024","Tue Jul 09 14:10:21 UTC 2024","379","/billing","/servicecodes","","","","testPostBillingnewServiceCode500",""
"passed","Tue Jul 09 14:14:05 UTC 2024","Tue Jul 09 14:14:05 UTC 2024","274","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Client3",""
"passed","Tue Jul 09 14:09:40 UTC 2024","Tue Jul 09 14:09:41 UTC 2024","1135","/permissions","/groups","","","","pre-requestPermissionGroups",""
"passed","Tue Jul 09 14:09:01 UTC 2024","Tue Jul 09 14:09:03 UTC 2024","1648","Auth","","","","","testGetToken",""
"passed","Tue Jul 09 14:12:19 UTC 2024","Tue Jul 09 14:12:20 UTC 2024","300","/billing","old version of endpoint","","","","pre-request Get driverate",""
"passed","Tue Jul 09 14:10:41 UTC 2024","Tue Jul 09 14:10:43 UTC 2024","1223","/learn","/data_collection","","","","testPostActionStopForDataCollectionTimer",""
"passed","Tue Jul 09 14:10:03 UTC 2024","Tue Jul 09 14:10:04 UTC 2024","1717","/claims","/old version of endpoint","","","","testCaimsLoadClaimEntry",""
"passed","Tue Jul 09 14:12:24 UTC 2024","Tue Jul 09 14:12:24 UTC 2024","275","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Create Client3",""
"passed","Tue Jul 09 14:16:08 UTC 2024","Tue Jul 09 14:16:08 UTC 2024","262","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Add label to ServiceCode1",""
"passed","Tue Jul 09 14:09:34 UTC 2024","Tue Jul 09 14:09:35 UTC 2024","869","/bundles","/goals","","","","testGetBundlesGoalsAssessmentsResponse",""
"passed","Tue Jul 09 14:08:52 UTC 2024","Tue Jul 09 14:08:52 UTC 2024","192","/SchedulingOptimizationRegression","/C000001 Verify that optimization is not failing if it consist drafts with addresses pairs with non computable routes(European addressess etc.)","","","","pre-request Add Primary Location 2 to Employee2",""
"passed","Tue Jul 09 14:09:52 UTC 2024","Tue Jul 09 14:09:53 UTC 2024","934","Auth","","","","","auth",""
"passed","Tue Jul 09 14:09:27 UTC 2024","Tue Jul 09 14:09:28 UTC 2024","883","/notes","/templates","","","","pre-requestTestNotesTemplates",""
"passed","Tue Jul 09 14:15:13 UTC 2024","Tue Jul 09 14:15:13 UTC 2024","531","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Create Appointment Employee1",""
"passed","Tue Jul 09 14:11:01 UTC 2024","Tue Jul 09 14:11:01 UTC 2024","348","/bundles","/old version of endpoint","","","","testBundlesBundletocbulkchanges",""
"passed","Tue Jul 09 14:12:01 UTC 2024","Tue Jul 09 14:12:02 UTC 2024","959","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Create Client1",""
"passed","Tue Jul 09 14:16:25 UTC 2024","Tue Jul 09 14:16:25 UTC 2024","534","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Create Appointment1",""
"failed","Tue Jul 09 14:10:36 UTC 2024","Tue Jul 09 14:10:36 UTC 2024","670","/learn","/data_collection","","","","testGetSessionDraftsSiessionIdItemId",""
"passed","Tue Jul 09 14:11:37 UTC 2024","Tue Jul 09 14:11:38 UTC 2024","612","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Location1 Delete",""
"passed","Tue Jul 09 14:14:34 UTC 2024","Tue Jul 09 14:14:35 UTC 2024","141","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Deactivate Client1",""
"passed","Tue Jul 09 14:13:50 UTC 2024","Tue Jul 09 14:13:51 UTC 2024","110","/SchedulingOptimizationRegression","/Optimization validation","","","","test clientFilters.locationFilter or providerFilters.locationFilter contains more than 1 element or the element are not the same one",""
"failed","Tue Jul 09 14:14:58 UTC 2024","Tue Jul 09 14:15:01 UTC 2024","3339","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Validate Conflicts","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 09 14:08:49 UTC 2024","Tue Jul 09 14:08:50 UTC 2024","343","/SchedulingOptimizationRegression","/C000001 Verify that optimization is not failing if it consist drafts with addresses pairs with non computable routes(European addressess etc.)","","","","pre-request Connect Employee2 vs Clients",""
"passed","Tue Jul 09 14:11:53 UTC 2024","Tue Jul 09 14:11:58 UTC 2024","4681","Auth","","","","","testGetToken",""
"passed","Tue Jul 09 14:09:44 UTC 2024","Tue Jul 09 14:09:45 UTC 2024","1458","/billing","/servicecodes","/labels","","","testPostNewServicecodesBillingLabel",""
"passed","Tue Jul 09 14:09:33 UTC 2024","Tue Jul 09 14:09:35 UTC 2024","1115","/claims","/labels","","","","testGetBundlesLabelsResponse",""
"passed","Tue Jul 09 14:10:56 UTC 2024","Tue Jul 09 14:10:56 UTC 2024","94","/SchedulingOptimizationRegression","/C000009 Verify that appointments are not scheduled for clients that are not connected to any provider","","","","pre-request Deactivate Employee1",""
"passed","Tue Jul 09 14:10:10 UTC 2024","Tue Jul 09 14:10:10 UTC 2024","173","/bundles","Clinical Update VB-Mapp","","","","testPostLoadNewVbmappGroupQuestions",""
"passed","Tue Jul 09 14:09:38 UTC 2024","Tue Jul 09 14:09:39 UTC 2024","920","/sessions","","","","","pre-requestPostBundles.getitemdata",""
"passed","Tue Jul 09 14:15:13 UTC 2024","Tue Jul 09 14:15:13 UTC 2024","249","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Create Client3",""
"passed","Tue Jul 09 14:09:24 UTC 2024","Tue Jul 09 14:09:25 UTC 2024","1296","/notes","/templates","","","","pre-requestTestTemplates",""
"passed","Tue Jul 09 14:10:54 UTC 2024","Tue Jul 09 14:10:54 UTC 2024","257","/bundles","/old version of endpoint","","","","testBundlesAdditem",""
"passed","Tue Jul 09 14:08:46 UTC 2024","Tue Jul 09 14:09:18 UTC 2024","31894","Auth","","","","","auth",""
"passed","Tue Jul 09 14:12:27 UTC 2024","Tue Jul 09 14:12:27 UTC 2024","192","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Deactivate Generic",""
"passed","Tue Jul 09 14:11:51 UTC 2024","Tue Jul 09 14:11:53 UTC 2024","1318","/SchedulingOptimizationRegression","/Switching Orders - Schedule Creation Lunch Break Enhancement","","","","pre-request Create Generic",""
"passed","Tue Jul 09 14:12:20 UTC 2024","Tue Jul 09 14:12:20 UTC 2024","433","/billing","old version of endpoint","","","","testBillingmanagerSavedriveratefilterlist",""
"passed","Tue Jul 09 14:11:39 UTC 2024","Tue Jul 09 14:11:40 UTC 2024","279","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.deleteHealthExercise","Path:

Client Profile > Health Record > Exercise > Delete Existing"
"passed","Tue Jul 09 14:10:13 UTC 2024","Tue Jul 09 14:10:14 UTC 2024","514","/SchedulingOptimizationRegression","/C000001 Verify that optimization is not failing if it consist drafts with addresses pairs with non computable routes(European addressess etc.)","","","","pre-request Location2 Delete",""
"passed","Tue Jul 09 14:09:21 UTC 2024","Tue Jul 09 14:09:23 UTC 2024","1385","/shared","old version of endpoint","","","","testShared.loadFilters",""
"passed","Tue Jul 09 14:10:26 UTC 2024","Tue Jul 09 14:10:27 UTC 2024","264","/payroll","/pto","/employees","","","pre-requestPayrollPtoEmployees",""
"passed","Tue Jul 09 14:14:06 UTC 2024","Tue Jul 09 14:14:06 UTC 2024","252","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Client6",""
"passed","Tue Jul 09 14:11:37 UTC 2024","Tue Jul 09 14:11:37 UTC 2024","334","/billing","old version of endpoint","","","","pre-request Get Single Service Code","Path:

Files > Authorization Templates"
"passed","Tue Jul 09 14:09:24 UTC 2024","Tue Jul 09 14:09:24 UTC 2024","645","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Create Employee2",""
"passed","Tue Jul 09 14:10:30 UTC 2024","Tue Jul 09 14:10:30 UTC 2024","340","/billing","/MembersApi","/DraftTimesheet","","","pre-request GET Event Timesheet by Event Id",""
"passed","Tue Jul 09 14:17:16 UTC 2024","Tue Jul 09 14:17:16 UTC 2024","106","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Add Primary Location to Client5",""
"passed","Tue Jul 09 14:09:09 UTC 2024","Tue Jul 09 14:09:11 UTC 2024","1126","/scheduling","/old version of endpoint","","","","testScheduling.loadpermissions","Path:

Provider Profile > Settings > Calendar Permissions"
"passed","Tue Jul 09 14:09:11 UTC 2024","Tue Jul 09 14:09:13 UTC 2024","1246","/recon","/batches","","","","testReconBatchesLookupResponse",""
